subject,delta_mean_connectivity,delta_density,delta_total_strength,delta_std_edge_weight,delta_max_edge_weight,delta_min_edge_weight,delta_entropy,delta_mean_strength,delta_std_strength,delta_mean_clustering,delta_std_clustering,delta_average_clustering,delta_betweenness_mean,delta_betweenness_std,delta_eigenvector_mean,delta_eigenvector_std,delta_global_efficiency,delta_path_length,delta_modularity,delta_transitivity,delta_assortativity,theta_mean_connectivity,theta_density,theta_total_strength,theta_std_edge_weight,theta_max_edge_weight,theta_min_edge_weight,theta_entropy,theta_mean_strength,theta_std_strength,theta_mean_clustering,theta_std_clustering,theta_average_clustering,theta_betweenness_mean,theta_betweenness_std,theta_eigenvector_mean,theta_eigenvector_std,theta_global_efficiency,theta_path_length,theta_modularity,theta_transitivity,theta_assortativity,alpha_mean_connectivity,alpha_density,alpha_total_strength,alpha_std_edge_weight,alpha_max_edge_weight,alpha_min_edge_weight,alpha_entropy,alpha_mean_strength,alpha_std_strength,alpha_mean_clustering,alpha_std_clustering,alpha_average_clustering,alpha_betweenness_mean,alpha_betweenness_std,alpha_eigenvector_mean,alpha_eigenvector_std,alpha_global_efficiency,alpha_path_length,alpha_modularity,alpha_transitivity,alpha_assortativity,beta_mean_connectivity,beta_density,beta_total_strength,beta_std_edge_weight,beta_max_edge_weight,beta_min_edge_weight,beta_entropy,beta_mean_strength,beta_std_strength,beta_mean_clustering,beta_std_clustering,beta_average_clustering,beta_betweenness_mean,beta_betweenness_std,beta_eigenvector_mean,beta_eigenvector_std,beta_global_efficiency,beta_path_length,beta_modularity,beta_transitivity,beta_assortativity,gamma_mean_connectivity,gamma_density,gamma_total_strength,gamma_std_edge_weight,gamma_max_edge_weight,gamma_min_edge_weight,gamma_entropy,gamma_mean_strength,gamma_std_strength,gamma_mean_clustering,gamma_std_clustering,gamma_average_clustering,gamma_betweenness_mean,gamma_betweenness_std,gamma_eigenvector_mean,gamma_eigenvector_std,gamma_global_efficiency,gamma_path_length,gamma_modularity,gamma_transitivity,gamma_assortativity
sub-026_task-eyesclosed_eeg,0.9504431925381581,1.0,325.05157184805006,0.028778225483853222,0.995393380438154,0.8509068171892078,5.141200249763119,17.107977465686844,0.2937223968726942,0.9546292247699576,0.010376696283373949,0.9546292247699575,0.0,0.0,0.2293851650726568,0.003744995588572766,1.0,1.0531380063069418,0.0,1.0,-0.05555555555555556,0.7954371934925767,1.0,272.03952017446125,0.1152966155714487,0.9778490665611456,0.5292922497377242,5.130790808373069,14.317869482866382,0.6300569469382233,0.8077651419785173,0.0242438644987921,0.8077651419785173,0.0,0.0,0.22921523046555517,0.009589424904072363,1.0,1.2872542148193618,0.0,1.0,-0.05555555555555555,0.7111125259348487,1.0,243.20048386971825,0.11730046108985913,0.962458251535928,0.4713763965039732,5.127996023469734,12.800025466827275,0.6139326678593003,0.7323960713982252,0.023017419167755904,0.7323960713982252,0.0,0.0,0.2291825961527329,0.010340046811391411,1.0,1.4463222351927025,0.0,1.0,-0.055555555555555546,0.5484206491643845,1.0,190.12600101133037,0.23800758433875244,0.9669216947575102,0.01596549666419113,5.03526928517487,10.006631632175283,2.5061217318166977,0.5430373144414198,0.10171034114150002,0.5430373144414199,0.06226350189198487,0.13826464333657737,0.22231638182945904,0.056630427489350765,1.0,2.016896506883385,0.0,1.0,-0.05555555555555557,0.47656080237436277,1.0,179.1369215905068,0.29172832084345923,0.9774354110374328,0.0031738617926746404,4.951063270983034,9.428259031079305,2.911199511776059,0.47770059260476855,0.1227674925006466,0.47770059260476855,0.0760233918128655,0.1610524433347967,0.21640466306794764,0.0761616750722862,1.0,2.1589758950672624,0.0,1.0,-0.05555555555555557
sub-027_task-eyesclosed_eeg,0.870487307948285,1.0,297.7066593183135,0.06996073295443109,0.9859444345516322,0.7221436633598495,5.1384155960148625,15.66877154306913,0.4069772927779479,0.8810896432749047,0.014673477044889978,0.8810896432749047,0.0,0.0,0.22934301042675131,0.005776029411581769,1.0,1.1563765547479354,1.1102230246251565e-16,1.0,-0.055555555555555546,0.48501200625850066,1.0,169.097610501438,0.26794231140866115,0.956779071714806,0.0007997608978015648,4.968880637920057,8.899874236917789,1.2157675844373437,0.4492199390836872,0.06298466196564802,0.4492199390836873,0.06260749914000689,0.11555133313543395,0.22525199898184367,0.04350995175878648,1.0,2.163392138758087,0.0,1.0,-0.05555555555555555,0.6847030296127368,1.0,234.16843612755596,0.1278012694269375,0.9424650188246477,0.4669057634860088,5.124427190672461,12.32465453302926,0.6152476217406015,0.7184598146674228,0.02306432444755572,0.7184598146674228,0.0,0.0,0.2291516654929004,0.011004233239908488,1.0,1.5114172897840852,0.0,1.0,-0.055555555555555546,0.6094328788524712,1.0,208.42604456754515,0.158203164628906,0.9335307971200941,0.09570186432920468,5.1053919187546395,10.969791819344481,1.5911804066868895,0.6408315109336461,0.06376652682788576,0.6408315109336461,0.018575851393188854,0.07011470692038402,0.227238111355653,0.031534420795129144,1.0,1.7472987981579828,0.0,1.0,-0.055555555555555566,0.5395855806242177,1.0,194.4819340616286,0.23095297103668774,0.9622344593255145,0.00992724717001842,5.039786989412526,10.235891266401506,2.5304195175683586,0.5579617324194557,0.1060912270554395,0.5579617324194557,0.059511523907808735,0.17795998696859286,0.22257004058113186,0.05562513805000143,1.0,1.9775853689826737,0.0,1.0,-0.05555555555555555
sub-028_task-eyesclosed_eeg,0.9736061406900183,1.0,332.97330011598626,0.014854156106725611,0.9972073086956857,0.9278676916703907,5.141546691563046,17.524910532420325,0.12167811485733027,0.9762688297378966,0.004274359615386789,0.9762688297378966,0.0,0.0,0.22941073566798997,0.001514367075735523,1.0,1.0273514001241273,0.0,1.0,-0.05555555555555553,0.7370624549468756,1.0,252.07535959183144,0.128910218203446,0.9653542277351057,0.44026360126886377,5.126226595657073,13.267124189043761,0.4422074554112255,0.7555560358647583,0.01729918918728418,0.7555560358647583,0.0010319917440660474,0.0031900992416565893,0.22930096628754737,0.007255743033313808,1.0,1.400909597035702,0.0,1.0,-0.05555555555555556,0.7201955496717137,1.0,246.3068779877261,0.12869649375631526,0.9705150367023592,0.4904916394432559,5.1257647619214515,12.963519894090847,0.401908180153954,0.7341205970508545,0.015134068252063737,0.7341205970508545,0.0,0.0,0.2293136417603265,0.006843438462137861,1.0,1.4335650548211647,0.0,1.0,-0.05555555555555554,0.7512763022769671,1.0,256.9364953787227,0.10434158423630163,0.9650304445571698,0.5650594921038409,5.132064572597651,13.522973440985407,0.4704001985018238,0.7736218228376954,0.017386069204941193,0.7736218228376955,0.0,0.0,0.2292846696858051,0.0077536568430427106,1.0,1.3568673973995626,0.0,1.0,-0.055555555555555566,0.7010660939594324,1.0,239.7646041341259,0.13555915007312244,0.9546623699099901,0.3785820461142879,5.122447843088912,12.619189691269785,1.142339585987145,0.7265989549454052,0.0434557220586449,0.7265989549454052,0.004471964224286206,0.01897293736929849,0.22852961304736766,0.02014435175896323,1.0,1.487706591839028,1.1102230246251565e-16,1.0,-0.05555555555555554
sub-029_task-eyesclosed_eeg,0.9564768380554519,1.0,327.11507861496455,0.021356154376592548,0.9941329737303496,0.888971495898491,5.141413357468557,17.216583084998135,0.16152148650047216,0.9619817280071136,0.005695221329043198,0.9619817280071133,0.0,0.0,0.22940665061264212,0.0020414705625024,1.0,1.0460309270837735,0.0,1.0,-0.05555555555555556,0.6999569398406394,1.0,239.3852734254987,0.1361296786465247,0.9797745850568984,0.47566745805020255,5.12284226359372,12.59922491713151,0.42111615000346575,0.705342872533343,0.015802135787135182,0.7053428725333429,0.0003439972480220158,0.0014594567207152685,0.2292985293262791,0.007332352703870114,1.0,1.4836530243767576,0.0,1.0,-0.05555555555555556,0.7111306353888851,1.0,243.2066773029987,0.12383484173672,0.9767557206661736,0.3963636281490553,5.126419936673441,12.800351436999932,0.5168500152142904,0.7207160756166101,0.019485060886392076,0.72071607561661,0.0,0.0,0.2292424651990771,0.008914656292776895,1.0,1.451078231137223,0.0,1.0,-0.055555555555555566,0.661546024700992,1.0,226.24874044773927,0.14388564961760805,0.9750312191401578,0.21458464391391263,5.116793606767704,11.907828444617856,1.0537600501051871,0.6683614999989885,0.04073431729472699,0.6683614999989885,0.007223942208462333,0.02772114154510599,0.22854836111893362,0.019930518739308692,1.0,1.5884218190813566,0.0,1.0,-0.055555555555555566,0.5907477303973505,1.0,202.0357237958939,0.18919874370944775,0.9670766549415297,0.05468137952417594,5.083266855915825,10.633459147152312,1.6622156942106097,0.5894214307676474,0.06815519047950314,0.5894214307676473,0.021327829377364983,0.04512530672667791,0.2268112949952829,0.03447050057558161,1.0,1.832434067483534,1.1102230246251565e-16,1.0,-0.055555555555555566
sub-030_task-eyesclosed_eeg,0.7204161254389432,1.0,246.38231490011856,0.1298026480835452,0.9928604825539816,0.44914133775402526,5.125326209366809,12.96749025790098,0.7045911959278431,0.7180511289453242,0.025685719721566788,0.7180511289453242,0.0003439972480220158,0.0014594567207152685,0.22907607050133366,0.012479297698045795,1.0,1.4356170118782434,0.0,1.0,-0.055555555555555546,0.47506448775951016,1.0,162.47205481375246,0.2365380631487347,0.992568716524528,0.032138485740780445,5.008086507643584,8.551160779671184,0.9914035529812425,0.43390207249709556,0.04282973140045381,0.43390207249709545,0.04643962848297214,0.08722348528080577,0.22709649945065108,0.03253857533188681,1.0,2.3138966543274635,0.0,1.0,-0.055555555555555546,0.4757833472134417,1.0,162.71790474699705,0.21776544993794245,0.9905632489674128,0.08348036265987967,5.033819311037945,8.56410024984195,0.47705972658122764,0.44425412441682666,0.02261325826572797,0.44425412441682677,0.03233574131406949,0.050470387156007636,0.22902253060227148,0.013426072541888778,1.0,2.351283092486553,1.1102230246251565e-16,1.0,-0.055555555555555566,0.5069701932731068,1.0,173.38380609940253,0.18978338541157835,0.9908939319852771,0.024273199260381063,5.066820035638681,9.125463478915924,1.2971756269408816,0.4875869258443254,0.05329112626512448,0.4875869258443254,0.02407980736154111,0.05911150058207249,0.2272965138676734,0.031110669085877396,1.0,2.1720494977496725,0.0,1.0,-0.055555555555555566,0.3700169954681892,1.0,131.3404005037195,0.23589909064355769,0.987469851655469,0.004590489575322504,4.940226830402004,6.912652658090502,1.48552740591338,0.3374136859664583,0.06039014389279379,0.3374136859664583,0.06742346061231509,0.13035816449649643,0.22418872168813403,0.04869287437817579,1.0,2.818833773589345,-2.220446049250313e-16,1.0,-0.05555555555555555
sub-031_task-eyesclosed_eeg,0.973642064873025,1.0,332.98558618657455,0.021635574731161063,0.9966731973250536,0.904290208658155,5.141413782450848,17.52555716771445,0.25966982341173844,0.9767960809235327,0.009152502264873196,0.9767960809235327,0.0,0.0,0.22939294686884545,0.0032333997889914777,1.0,1.0275969196072872,0.0,1.0,-0.05555555555555556,0.8941346291497717,1.0,305.79404316922194,0.05357932660009078,0.9895106735062985,0.7682702636627675,5.139856549222104,16.094423324695896,0.3266483478332943,0.9025940315339962,0.011716615528496463,0.902594031533996,0.0,0.0,0.22937211991128598,0.004473204083324498,1.0,1.122510655211719,0.0,1.0,-0.05555555555555556,0.5879821968883012,1.0,201.089911335799,0.2340587439604714,0.9695560205935454,0.06149322310828386,5.052499884391361,10.58367954398942,1.1763106204194478,0.569098260263973,0.05326448532010156,0.5690982602639729,0.02958376332989336,0.0633104482714955,0.2275508483736965,0.02919229952880412,1.0,1.8668686259882787,0.0,1.0,-0.05555555555555557,0.7166263262204605,1.0,245.0862035673975,0.11831146903143842,0.9513411135674336,0.4416294809213341,5.127732636535178,12.899273871968287,0.9495823045674281,0.7473501870886982,0.03603260793434639,0.7473501870886983,0.0,0.0,0.22884517575999264,0.016169863287811462,1.0,1.4375785856874583,1.1102230246251565e-16,1.0,-0.055555555555555566,0.6495932588268163,1.0,222.66918210286008,0.20645258016100887,0.9575076036868568,0.09973604162265809,5.083428185354586,11.719430636992636,2.2905595675376538,0.6609193962405419,0.09236112185109012,0.6609193962405419,0.04712762297901616,0.13055681288085613,0.22531295585359742,0.043193180849334364,1.0,1.690887378729045,0.0,1.0,-0.05555555555555555
sub-032_task-eyesclosed_eeg,0.9858973178487009,1.0,337.1768827042557,0.007165632667467553,0.998207119166719,0.9638961992808244,5.141637081463079,17.746151721276618,0.05055280705694049,0.9876524737406002,0.0017702621683365922,0.9876524737406002,0.0,0.0,0.22941489751900965,0.0006194705083413416,1.0,1.014358272808392,0.0,1.0,-0.05555555555555554,0.8505982709856065,1.0,290.9046086770774,0.0785498476465819,0.9820425810641576,0.6126500603841479,5.137299915375374,15.310768877740918,0.4331448042130084,0.8637243334218253,0.016206252434138903,0.8637243334218253,0.0,0.0,0.22933370859983135,0.006134251968746054,1.0,1.1865359381202067,0.0,1.0,-0.055555555555555566,0.7834584983882242,1.0,267.94280644877267,0.10626562482377551,0.9767958941173785,0.4924221258025532,5.132243496870743,14.102252970988033,0.5785293483590376,0.7972175979243304,0.02203485103623549,0.7972175979243303,0.0,0.0,0.22923130555182542,0.00919714642560766,1.0,1.3022949317490753,0.0,1.0,-0.055555555555555546,0.8150181461108887,1.0,278.73620596992396,0.08259683544220936,0.9757830351360032,0.6287510993233332,5.136482924738117,14.670326629995998,0.4028382636985725,0.8324252264331955,0.014964805378243505,0.8324252264331955,0.0,0.0,0.2293362059466817,0.006040164679016193,1.0,1.2400577208684984,0.0,1.0,-0.05555555555555555,0.902132026622421,1.0,308.529153104868,0.04958841274083833,0.9859194565456256,0.720569642703353,5.1401220156229215,16.238376479203577,0.47256123819610796,0.9142993251352057,0.017075431230089633,0.914299325135206,0.0,0.0,0.22932725491385264,0.006370957623881445,1.0,1.1120673916039456,0.0,1.0,-0.055555555555555546
sub-033_task-eyesclosed_eeg,0.9768987969757985,1.0,334.0993885657231,0.014413987455815973,0.9953678982749251,0.9077938748797196,5.141553911989526,17.58417834556437,0.14624673194891005,0.9813929915286248,0.005152468914009926,0.9813929915286246,0.0,0.0,0.22940859081832007,0.00181036077096389,1.0,1.023875247171537,1.1102230246251565e-16,1.0,-0.05555555555555557,0.8707862242633315,1.0,297.8088886980594,0.06105538236140394,0.9799901369945088,0.7165813996012176,5.139181929154995,15.674152036739967,0.41707483607920093,0.8872349620371329,0.015146187073368136,0.8872349620371329,0.0,0.0,0.22934200144032266,0.0058159541534869375,1.0,1.1542351457792712,0.0,1.0,-0.055555555555555525,0.5548766033138872,1.0,189.76779833334945,0.19880093017121053,0.9303754626962376,0.1454326375637885,5.074997512549201,9.987778859649973,1.0286888027555765,0.570651275601991,0.043734538470199195,0.5706512756019909,0.02407980736154111,0.05220377836971159,0.22822250295459243,0.023368099890865884,1.0,2.0020332608968032,1.1102230246251565e-16,1.0,-0.05555555555555555,0.44414312084643676,1.0,151.89694732948138,0.20754834749998766,0.9256029773634944,0.056059195327790225,5.030780871377161,7.994576175235861,0.7001714858687852,0.4438418679287034,0.032221067365710974,0.4438418679287034,0.03095975232198143,0.05488238652414469,0.2285672296186744,0.01971295238701168,1.0,2.5149724189435125,0.0,1.0,-0.05555555555555558,0.30043920664810814,1.0,114.4830905915034,0.24167964480717705,0.9187150866946032,0.00017539777604288036,4.875899983448653,6.025425820605442,0.6867597360060537,0.2954172516672852,0.02781395214798493,0.2954172516672852,0.06707946336429309,0.07730070536051263,0.22607036075065015,0.039035508674017894,1.0,3.2580663682111948,0.0,1.0,-0.055555555555555546
sub-034_task-eyesclosed_eeg,0.984193709258214,1.0,336.5942485663092,0.011075150309374403,0.9990140406101261,0.9508829015365182,5.141599920267399,17.715486766647853,0.12500539754820295,0.9851381593438502,0.004377015171493698,0.9851381593438502,0.0,0.0,0.22941058324959282,0.0015372834644560196,1.0,1.0161906902867963,0.0,1.0,-0.05555555555555557,0.8937829008343796,1.0,305.6737520853578,0.05406774669373411,0.9869633676694743,0.7596587197705403,5.139818789330394,16.088092215018833,0.3962536500303013,0.9046039420560206,0.01419207006703454,0.9046039420560206,0.0,0.0,0.22935306958936788,0.005361755058094966,1.0,1.1230536297977225,0.0,1.0,-0.05555555555555558,0.8356814122345742,1.0,285.80304298422436,0.07956396489373202,0.9801939626064413,0.6665026637859712,5.137092901186918,15.042265420222337,0.5302488021959149,0.8501956914501608,0.019249306900954003,0.8501956914501608,0.0,0.0,0.2292832710290975,0.007794906899113283,1.0,1.2078561390674314,0.0,1.0,-0.05555555555555552,0.7478232925484907,1.0,255.7555660515838,0.11345522727102225,0.9636652660075642,0.45829008623410145,5.129930566007221,13.460819265872834,0.7933487752382166,0.7705420897166398,0.029694301585793594,0.7705420897166398,0.0,0.0,0.2290625191280334,0.01272561503770039,1.0,1.370915125706336,0.0,1.0,-0.055555555555555546,0.7215131288705373,1.0,246.75749007372374,0.1607163248003535,0.970653846092626,0.2464233713431728,5.114766396753957,12.987236319669671,1.712565474900211,0.7338203759222468,0.06562755813436125,0.7338203759222468,0.008599931200550396,0.03497624900577239,0.2275228073052055,0.029410051059573894,1.0,1.4742845580386883,0.0,1.0,-0.05555555555555555
sub-035_task-eyesclosed_eeg,0.9434902249709367,1.0,322.67365694006037,0.03213637853482981,0.9938396198270496,0.8651625329918937,5.141079553289664,16.982824049476864,0.2500426529570242,0.9490199870075242,0.008856577865188177,0.9490199870075242,0.0,0.0,0.22939310921290562,0.00322186172955754,1.0,1.0611506469344953,0.0,1.0,-0.05555555555555557,0.8236337684725006,1.0,281.6827488175952,0.09590327587260519,0.9844422153680736,0.5994131460392703,5.134793304209921,14.825407832505011,0.6888919039077533,0.8332477964790419,0.025106626581979298,0.8332477964790419,0.0,0.0,0.22917933953643552,0.01041197757448665,1.0,1.2315228933183853,0.0,1.0,-0.055555555555555566,0.7467759598342798,1.0,255.39737826332367,0.12375079657107058,0.9798032624582963,0.5410364352742228,5.127922709962922,13.441967277017033,0.7474253253508322,0.7556703885450264,0.027073666416175132,0.7556703885450264,0.0,0.0,0.22905650408681924,0.01283342833748617,1.0,1.3768441500437654,1.1102230246251565e-16,1.0,-0.05555555555555555,0.6826093318564277,1.0,233.45239149489828,0.1409652221777274,0.967332235547748,0.3561971187583649,5.119966053731185,12.286967973415697,1.0796493446725002,0.6968253045668703,0.04026482907473941,0.6968253045668703,0.0020639834881320948,0.0073618625934065,0.2285899082122672,0.01944820842328921,1.0,1.5347340008674029,3.3306690738754696e-16,1.0,-0.05555555555555555,0.47595856223115673,1.0,162.7778282830556,0.22241123165096716,0.9540252584390579,0.058072969614753264,5.02535681103229,8.56725412016082,1.5852798065753486,0.4630563702219527,0.06358729370090362,0.4630563702219527,0.04231166150670795,0.10284884925535298,0.22595601622584463,0.039692035456931334,1.0,2.271884382682222,0.0,1.0,-0.05555555555555554
sub-036_task-eyesclosed_eeg,0.9767344113353077,1.0,334.04316867667524,0.01157617065329363,0.9967885563330867,0.9503845713703144,5.141593219484732,17.581219404035537,0.06862546054296059,0.9798379005345123,0.0024085878159932164,0.9798379005345123,0.0,0.0,0.22941416528689326,0.0008483590551506631,1.0,1.023964134896546,1.1102230246251565e-16,1.0,-0.055555555555555546,0.7815155705326728,1.0,267.2783251221741,0.09666341508404813,0.9724070015503562,0.6008752775821012,5.13404782008749,14.067280269588109,0.40156836960601644,0.7996420553213943,0.014624793027956044,0.7996420553213943,0.0,0.0,0.2293315293353585,0.006215191073009831,1.0,1.2991726700422976,0.0,1.0,-0.05555555555555554,0.3726756378252315,1.0,135.61181375234526,0.25689741611570915,0.9457684362995712,0.010779727009954915,4.922195198533414,7.137463881702382,0.9420834642365311,0.35293291670967036,0.03630652132059679,0.3529329167096703,0.056759545923632596,0.05815283397866326,0.22636076609585898,0.03731464216449449,1.0,2.6647140311912807,0.0,1.0,-0.05555555555555555,0.37630931304180476,1.0,136.80132359198439,0.25127825070498816,0.9448863075700896,0.00918652147939019,4.9310861069010175,7.200069662736019,1.1838629416499975,0.36038114560343704,0.049121868599164495,0.360381145603437,0.07327141382868936,0.08395788268371132,0.22505465786184187,0.04451943308329244,1.0,2.659380217836277,0.0,1.0,-0.055555555555555546,0.4537318709464226,1.0,155.17629986367652,0.21437109568091361,0.9265083128345232,0.047135753015828064,5.02497501331836,8.16717367703561,1.1086644402390706,0.452309367642092,0.048064317304105125,0.4523093676420921,0.036807705538355696,0.07838005792719938,0.22742286567732606,0.030173152213206465,1.0,2.428795973787112,1.1102230246251565e-16,1.0,-0.055555555555555546
sub-037_task-eyesclosed_eeg,0.9703554774747402,1.0,331.86157329636114,0.016911585197432705,0.9950260662388289,0.9204847929913411,5.14151056531983,17.466398594545325,0.18560332707710075,0.9751397165751786,0.006537096120297297,0.9751397165751786,0.0,0.0,0.22940401494107013,0.0023188092387487064,1.0,1.030870198781317,0.0,1.0,-0.055555555555555566,0.7052381403190713,1.0,241.19144398912238,0.20350041979991074,0.9754721593198072,0.257173557056438,5.0966689785308805,12.694286525743284,1.06392708352485,0.7015732289415816,0.04446282727552427,0.7015732289415816,0.01582387340901273,0.04846334025553856,0.2284620387746669,0.02089678889903959,1.0,1.5603998341341603,0.0,1.0,-0.05555555555555555,0.34321085564785603,1.0,159.67186721651822,0.2868760192573901,0.9806822536242643,0.02021320974381879,4.94014919267279,8.403782485079908,1.2811992044163,0.40874118104829654,0.049120398740234085,0.40874118104829654,0.057791537667698664,0.07646494758655399,0.22387854273538754,0.050099671157081145,1.0,2.4285377522693095,0.0,1.0,-0.05555555555555555,0.646875483178424,1.0,221.231415247021,0.13179943450414713,0.9163999836036194,0.3879038772566597,5.121105623469836,11.64375869721163,0.5008742731196729,0.6962597699017607,0.01933726401913629,0.6962597699017607,0.0017199862401100791,0.004156534562640033,0.2292111028387167,0.00968758395203244,1.0,1.6110330326030151,0.0,1.0,-0.05555555555555558,0.6269326749585701,1.0,214.41097483583096,0.1499567438594706,0.9163764728900384,0.23892942944664003,5.111668269837061,11.284788149254263,1.3729150667653065,0.6732985585209814,0.055181845605019875,0.6732985585209813,0.013071895424836603,0.05093715365365432,0.2278431123262029,0.02681594885283228,1.0,1.6913427691511107,0.0,1.0,-0.05555555555555556
sub-038_task-eyesclosed_eeg,0.9672853655544603,1.0,330.81159501962543,0.019222233994220007,0.996123366773756,0.899443653244968,5.141464321886438,17.411136579980287,0.22867850363636635,0.9709727160876487,0.008051088383928953,0.9709727160876487,0.0,0.0,0.22939785679862554,0.0028639559294270237,1.0,1.0342406557858976,0.0,1.0,-0.055555555555555566,0.9314892572910317,1.0,318.56932599353286,0.031183995067027834,0.9940156583901488,0.8369507030085424,5.1410995749124755,16.766806631238573,0.2814710458140599,0.9368174886560606,0.009937107119810837,0.9368174886560604,0.0,0.0,0.22938654360093877,0.0036595849741530894,1.0,1.0747780289726405,0.0,1.0,-0.05555555555555556,0.6809174155289269,1.0,232.873756110893,0.17698038707110383,0.9887324168272164,0.28184039214396567,5.106633472161464,12.256513479520683,0.9562956025399972,0.6731213691011921,0.03670774366287797,0.673121369101192,0.013071895424836602,0.044023584573044304,0.22858155121086696,0.01954618616002239,1.0,1.5805513070360049,1.1102230246251565e-16,1.0,-0.05555555555555554,0.6376372282583004,1.0,218.07193206433874,0.16090868345339507,0.96795862396591,0.1673058394893727,5.108522761533074,11.477470108649408,1.0694918227016574,0.6452374850325256,0.041300150173416685,0.6452374850325256,0.009975920192638458,0.02458076379078066,0.22851254875864746,0.020337010773346594,1.0,1.6736755902753524,0.0,1.0,-0.05555555555555556,0.6333501071291985,1.0,216.60573663818587,0.1324163427307683,0.9184871832004896,0.3627410297557064,5.11970702055026,11.40030192832557,1.0999903328696807,0.6812229693475388,0.042440034396553236,0.6812229693475389,0.002407980736154111,0.010216197045006876,0.22845684287518753,0.020953517386593998,1.0,1.6529226500856655,0.0,1.0,-0.055555555555555566
sub-039_task-eyesclosed_eeg,0.9760603264133224,1.0,333.81263163335626,0.01090110449364638,0.9965691860013713,0.9505453877843267,5.141601127878426,17.569085875439807,0.11789670587795875,0.9793929860676629,0.004127748239040908,0.9793929860676629,0.0,0.0,0.22941108582934064,0.0014603581654219352,1.0,1.0246549208951052,0.0,1.0,-0.055555555555555566,0.764221679302947,1.0,261.3638143216079,0.1347981152280561,0.9839698828964,0.4187896696621445,5.125483696078556,13.755990227453047,0.6500903234817914,0.7683899465014691,0.025531783102212588,0.7683899465014691,0.0010319917440660474,0.003190099241656589,0.22917498464768532,0.010507395448045874,1.0,1.3564180556168104,0.0,1.0,-0.05555555555555556,0.3504447248910936,1.0,147.99889817868814,0.2940590719657362,0.9767936018366243,0.002508823033331989,4.880802606568091,7.789415693615165,1.6322012977732585,0.3567222932768792,0.06438471859422296,0.3567222932768792,0.12039903680770553,0.17649372103695177,0.22180286778106875,0.05860944285234385,1.0,2.4666649414971653,0.0,1.0,-0.055555555555555566,0.530394445599364,1.0,181.39748191167408,0.20074892226009414,0.9427786243075847,0.000645379172895565,5.063365628190254,9.547235890088109,1.1970446059391993,0.5319523071366365,0.05411007651461686,0.5319523071366364,0.046783625730994156,0.10765300306332935,0.22768519420877611,0.028125278407161305,1.0,2.070776929047565,-1.1102230246251565e-16,1.0,-0.05555555555555555,0.46890619223841407,1.0,160.36591774553762,0.2163884999100528,0.9199283866433728,0.03388602137821548,5.023540599298072,8.440311460291454,1.2742209800241644,0.469233920436454,0.058364250681509314,0.469233920436454,0.03302373581011352,0.08205902756324238,0.22606594234464578,0.0390610888122146,1.0,2.3135883353181166,1.1102230246251565e-16,1.0,-0.05555555555555555
sub-040_task-eyesclosed_eeg,0.9059211134820621,1.0,309.8250208108652,0.05570439443187561,0.9944960454858432,0.7447228184240224,5.139748773536962,16.30658004267712,0.4064226150988457,0.9099055634736475,0.014531331751693353,0.9099055634736477,0.0,0.0,0.2293506075957373,0.0054660536801742635,1.0,1.1082133892781514,0.0,1.0,-0.055555555555555546,0.8569033614599796,1.0,293.060949619313,0.06376684002246945,0.9812287773142104,0.7242066907226595,5.138880714920624,15.42426050627963,0.4782196709867836,0.8718834380122801,0.017221226006774497,0.8718834380122799,0.0,0.0,0.22931129660104427,0.006921574858104152,1.0,1.1735913857772866,0.0,1.0,-0.05555555555555554,0.46012662582036884,1.0,157.61650487581744,0.27240856957768883,0.9469205197162046,6.347923138298633e-05,4.939126945777769,8.295605519779865,0.9323283669581736,0.4120028144663766,0.04953877905851315,0.4120028144663766,0.06157550739594084,0.10254118870093605,0.22614559793590497,0.038597247072562624,1.0,2.2921605111993335,0.0,1.0,-0.055555555555555546,0.6032048160970462,1.0,206.2960471051898,0.12996734820043082,0.9379553819145598,0.2660502991610389,5.118249065783953,10.857686689746831,0.8032969889361555,0.6338254448790611,0.03125749077146955,0.6338254448790611,0.0037839697282421743,0.010878148125794218,0.22886131317796807,0.015939833055099467,1.0,1.7386649531940586,0.0,1.0,-0.05555555555555556,0.5873211200019031,1.0,201.6792856571875,0.18435719990789673,0.9235396249723024,0.05328235816936779,5.082008455970092,10.614699245115132,2.068233624334759,0.620593820801613,0.09054518193892848,0.6205938208016131,0.05125558995528036,0.21745905138657495,0.22531750002975964,0.04316946985669032,1.0,1.8855996531087391,0.0,1.0,-0.055555555555555546
